CaptureEventID,URL_Info,Species
ASG000f8y1,S4/B06/B06_R1/S4_B06_R1_IMAG0096.JPG,impala
ASG000f8y1,S4/B06/B06_R1/S4_B06_R1_IMAG0097.JPG,impala
ASG000f8y1,S4/B06/B06_R1/S4_B06_R1_IMAG0098.JPG,impala
ASG000f8zn,S4/B06/B06_R1/S4_B06_R1_IMAG0115.JPG,impala
ASG000f8zn,S4/B06/B06_R1/S4_B06_R1_IMAG0116.JPG,impala
ASG000f8zn,S4/B06/B06_R1/S4_B06_R1_IMAG0117.JPG,impala
ASG000f8y7,S4/B06/B06_R1/S4_B06_R1_IMAG0206.JPG,impala
ASG000f8y7,S4/B06/B06_R1/S4_B06_R1_IMAG0207.JPG,impala
ASG000f8y7,S4/B06/B06_R1/S4_B06_R1_IMAG0208.JPG,impala
ASG000f941,S4/B06/B06_R1/S4_B06_R1_IMAG0554.JPG,zebra
ASG000f8t9,S4/B06/B06_R2/S4_B06_R2_IMAG0083.JPG,impala
ASG000f8i1,S4/B06/B06_R2/S4_B06_R2_IMAG0317.JPG,impala
ASG000f8i1,S4/B06/B06_R2/S4_B06_R2_IMAG0318.JPG,impala
ASG000f8i1,S4/B06/B06_R2/S4_B06_R2_IMAG0319.JPG,impala
ASG000f8sb,S4/B06/B06_R2/S4_B06_R2_IMAG0648.JPG,impala
ASG000f8sb,S4/B06/B06_R2/S4_B06_R2_IMAG0649.JPG,impala
ASG000f8sb,S4/B06/B06_R2/S4_B06_R2_IMAG0650.JPG,impala
ASG000f8ne,S4/B06/B06_R2/S4_B06_R2_IMAG1290.JPG,impala
ASG000f8ne,S4/B06/B06_R2/S4_B06_R2_IMAG1291.JPG,impala
ASG000f8ne,S4/B06/B06_R2/S4_B06_R2_IMAG1292.JPG,impala
ASG000c7q0,S4/B07/B07_R2/S4_B07_R2_IMAG1536.JPG,wildebeest
ASG000c7q0,S4/B07/B07_R2/S4_B07_R2_IMAG1537.JPG,wildebeest
ASG000c7q0,S4/B07/B07_R2/S4_B07_R2_IMAG1538.JPG,wildebeest
ASG000c7bv,S4/B07/B07_R2/S4_B07_R2_IMAG2009.JPG,elephant
ASG000dote,S4/B08/B08_R2/S4_B08_R2_IMAG1445.JPG,wildebeest
ASG000dote,S4/B08/B08_R2/S4_B08_R2_IMAG1446.JPG,wildebeest
ASG000dote,S4/B08/B08_R2/S4_B08_R2_IMAG1447.JPG,wildebeest
ASG000c4gv,S4/B09/B09_R2/S4_B09_R2_IMAG0092.JPG,elephant
ASG000c4gv,S4/B09/B09_R2/S4_B09_R2_IMAG0093.JPG,elephant
ASG000c4gv,S4/B09/B09_R2/S4_B09_R2_IMAG0094.JPG,elephant
ASG000br0u,S4/B10/B10_R1/S4_B10_R1_IMAG0023.JPG,impala
ASG000br0u,S4/B10/B10_R1/S4_B10_R1_IMAG0024.JPG,impala
ASG000br0u,S4/B10/B10_R1/S4_B10_R1_IMAG0025.JPG,impala
ASG000d3xt,S4/B13/B13_R1/S4_B13_R1_IMAG0113.JPG,zebra
ASG000d3xt,S4/B13/B13_R1/S4_B13_R1_IMAG0114.JPG,zebra
ASG000d3xt,S4/B13/B13_R1/S4_B13_R1_IMAG0115.JPG,zebra
ASG000d3rs,S4/B13/B13_R1/S4_B13_R1_IMAG1534.JPG,buffalo
ASG000d3rs,S4/B13/B13_R1/S4_B13_R1_IMAG1535.JPG,buffalo
ASG000d3rs,S4/B13/B13_R1/S4_B13_R1_IMAG1536.JPG,buffalo
ASG000d3t8,S4/B13/B13_R1/S4_B13_R1_IMAG1651.JPG,warthog
ASG000d3t8,S4/B13/B13_R1/S4_B13_R1_IMAG1652.JPG,warthog
ASG000d3t8,S4/B13/B13_R1/S4_B13_R1_IMAG1653.JPG,warthog
ASG000d3mw,S4/B13/B13_R2/S4_B13_R2_IMAG0096.JPG,giraffe
ASG000d3mw,S4/B13/B13_R2/S4_B13_R2_IMAG0097.JPG,giraffe
ASG000d3mw,S4/B13/B13_R2/S4_B13_R2_IMAG0098.JPG,giraffe
ASG000d3lv,S4/B13/B13_R2/S4_B13_R2_IMAG0099.JPG,giraffe
ASG000d3lv,S4/B13/B13_R2/S4_B13_R2_IMAG0100.JPG,giraffe
ASG000d3lv,S4/B13/B13_R2/S4_B13_R2_IMAG0101.JPG,giraffe
ASG000e9jn,S4/C02/C02_R2/S4_C02_R2_IMAG0089.JPG,warthog
ASG000e9jn,S4/C02/C02_R2/S4_C02_R2_IMAG0090.JPG,warthog
ASG000e9jn,S4/C02/C02_R2/S4_C02_R2_IMAG0091.JPG,warthog
ASG000e9lu,S4/C02/C02_R2/S4_C02_R2_IMAG0163.JPG,warthog
ASG000e9lu,S4/C02/C02_R2/S4_C02_R2_IMAG0164.JPG,warthog
ASG000e9lu,S4/C02/C02_R2/S4_C02_R2_IMAG0165.JPG,warthog
ASG000e9f4,S4/C02/C02_R2/S4_C02_R2_IMAG0218.JPG,giraffe
ASG000e9f4,S4/C02/C02_R2/S4_C02_R2_IMAG0219.JPG,giraffe
ASG000e9f4,S4/C02/C02_R2/S4_C02_R2_IMAG0220.JPG,giraffe
ASG000e9jo,S4/C02/C02_R2/S4_C02_R2_IMAG0347.JPG,warthog
ASG000e9jo,S4/C02/C02_R2/S4_C02_R2_IMAG0348.JPG,warthog
ASG000e9jo,S4/C02/C02_R2/S4_C02_R2_IMAG0349.JPG,warthog
ASG000e9f8,S4/C02/C02_R2/S4_C02_R2_IMAG0447.JPG,warthog
ASG000e9f8,S4/C02/C02_R2/S4_C02_R2_IMAG0448.JPG,warthog
ASG000e9f8,S4/C02/C02_R2/S4_C02_R2_IMAG0449.JPG,warthog
ASG000e9i4,S4/C02/C02_R2/S4_C02_R2_IMAG0459.JPG,giraffe
ASG000e9i4,S4/C02/C02_R2/S4_C02_R2_IMAG0460.JPG,giraffe
ASG000e9i4,S4/C02/C02_R2/S4_C02_R2_IMAG0461.JPG,giraffe
ASG000e9es,S4/C02/C02_R2/S4_C02_R2_IMAG0474.JPG,giraffe
ASG000e9es,S4/C02/C02_R2/S4_C02_R2_IMAG0475.JPG,giraffe
ASG000e9es,S4/C02/C02_R2/S4_C02_R2_IMAG0476.JPG,giraffe
ASG000e9fu,S4/C02/C02_R2/S4_C02_R2_IMAG0914.JPG,warthog
ASG000e9fu,S4/C02/C02_R2/S4_C02_R2_IMAG0915.JPG,warthog
ASG000e9fu,S4/C02/C02_R2/S4_C02_R2_IMAG0916.JPG,warthog
ASG000e9iv,S4/C02/C02_R2/S4_C02_R2_IMAG1244.JPG,giraffe
ASG000e9iv,S4/C02/C02_R2/S4_C02_R2_IMAG1245.JPG,giraffe
ASG000e9iv,S4/C02/C02_R2/S4_C02_R2_IMAG1246.JPG,giraffe
ASG000e9ft,S4/C02/C02_R2/S4_C02_R2_IMAG1324.JPG,giraffe
ASG000e9ft,S4/C02/C02_R2/S4_C02_R2_IMAG1325.JPG,giraffe
ASG000e9ft,S4/C02/C02_R2/S4_C02_R2_IMAG1326.JPG,giraffe
ASG000e9lf,S4/C02/C02_R2/S4_C02_R2_IMAG1336.JPG,giraffe
ASG000e9lf,S4/C02/C02_R2/S4_C02_R2_IMAG1337.JPG,giraffe
ASG000e9lf,S4/C02/C02_R2/S4_C02_R2_IMAG1338.JPG,giraffe
ASG000e9w5,S4/C02/C02_R1/S4_C02_R1_IMAG0248.JPG,buffalo
ASG000e9w5,S4/C02/C02_R1/S4_C02_R1_IMAG0249.JPG,buffalo
ASG000e9w5,S4/C02/C02_R1/S4_C02_R1_IMAG0250.JPG,buffalo
ASG000e9z0,S4/C02/C02_R1/S4_C02_R1_IMAG0272.JPG,buffalo
ASG000e9z0,S4/C02/C02_R1/S4_C02_R1_IMAG0273.JPG,buffalo
ASG000e9z0,S4/C02/C02_R1/S4_C02_R1_IMAG0274.JPG,buffalo
ASG000ea3h,S4/C02/C02_R1/S4_C02_R1_IMAG0326.JPG,buffalo
ASG000ea3h,S4/C02/C02_R1/S4_C02_R1_IMAG0327.JPG,buffalo
ASG000ea3h,S4/C02/C02_R1/S4_C02_R1_IMAG0328.JPG,buffalo
ASG000e9uv,S4/C02/C02_R1/S4_C02_R1_IMAG0467.JPG,warthog
ASG000e9uv,S4/C02/C02_R1/S4_C02_R1_IMAG0468.JPG,warthog
ASG000e9uv,S4/C02/C02_R1/S4_C02_R1_IMAG0469.JPG,warthog
ASG000ea54,S4/C02/C02_R1/S4_C02_R1_IMAG2328.JPG,impala
ASG000ea54,S4/C02/C02_R1/S4_C02_R1_IMAG2329.JPG,impala
ASG000ea54,S4/C02/C02_R1/S4_C02_R1_IMAG2330.JPG,impala
ASG000e9x0,S4/C02/C02_R1/S4_C02_R1_IMAG2334.JPG,impala
ASG000e9x0,S4/C02/C02_R1/S4_C02_R1_IMAG2335.JPG,impala
ASG000e9x0,S4/C02/C02_R1/S4_C02_R1_IMAG2336.JPG,impala
ASG000b4yi,S4/C03/C03_R1/S4_C03_R1_IMAG0105.JPG,elephant
ASG000b4yi,S4/C03/C03_R1/S4_C03_R1_IMAG0106.JPG,elephant
ASG000b4yi,S4/C03/C03_R1/S4_C03_R1_IMAG0107.JPG,elephant
ASG000b50u,S4/C03/C03_R1/S4_C03_R1_IMAG0213.JPG,giraffe
ASG000b50u,S4/C03/C03_R1/S4_C03_R1_IMAG0214.JPG,giraffe
ASG000b50u,S4/C03/C03_R1/S4_C03_R1_IMAG0215.JPG,giraffe
ASG000c516,S4/C04/C04_R2/S4_C04_R2_IMAG0097.JPG,elephant
ASG000c516,S4/C04/C04_R2/S4_C04_R2_IMAG0098.JPG,elephant
ASG000c516,S4/C04/C04_R2/S4_C04_R2_IMAG0099.JPG,elephant
ASG000deca,S4/C07/C07_R2/S4_C07_R2_IMAG0075.JPG,zebra
ASG000deca,S4/C07/C07_R2/S4_C07_R2_IMAG0076.JPG,zebra
ASG000deca,S4/C07/C07_R2/S4_C07_R2_IMAG0077.JPG,zebra
ASG000df0m,S4/C07/C07_R2/S4_C07_R2_IMAG0099.JPG,zebra
ASG000df0m,S4/C07/C07_R2/S4_C07_R2_IMAG0100.JPG,zebra
ASG000df0m,S4/C07/C07_R2/S4_C07_R2_IMAG0101.JPG,zebra
ASG000dexz,S4/C07/C07_R2/S4_C07_R2_IMAG1409.JPG,wildebeest
ASG000dexz,S4/C07/C07_R2/S4_C07_R2_IMAG1410.JPG,wildebeest
ASG000dexz,S4/C07/C07_R2/S4_C07_R2_IMAG1411.JPG,wildebeest
ASG000deuh,S4/C07/C07_R2/S4_C07_R2_IMAG2279.JPG,zebra
ASG000e6wt,S4/C08/C08_R2/S4_C08_R2_IMAG0570.JPG,wildebeest
ASG000e6wt,S4/C08/C08_R2/S4_C08_R2_IMAG0571.JPG,wildebeest
ASG000e6wt,S4/C08/C08_R2/S4_C08_R2_IMAG0572.JPG,wildebeest
ASG000b7ey,S4/C09/C09_R3/S4_C09_R3_IMAG2816.JPG,buffalo
ASG000b7ey,S4/C09/C09_R3/S4_C09_R3_IMAG2817.JPG,buffalo
ASG000b7ey,S4/C09/C09_R3/S4_C09_R3_IMAG2818.JPG,buffalo
ASG000bgup,S4/C10/C10_R1/S4_C10_R1_IMAG0013.JPG,warthog
ASG000bgup,S4/C10/C10_R1/S4_C10_R1_IMAG0014.JPG,warthog
ASG000bgup,S4/C10/C10_R1/S4_C10_R1_IMAG0015.JPG,warthog
ASG000bgnq,S4/C10/C10_R1/S4_C10_R1_IMAG0205.JPG,warthog
ASG000bgnq,S4/C10/C10_R1/S4_C10_R1_IMAG0206.JPG,warthog
ASG000bgnq,S4/C10/C10_R1/S4_C10_R1_IMAG0207.JPG,warthog
ASG000bgu0,S4/C10/C10_R1/S4_C10_R1_IMAG0379.JPG,zebra
ASG000bh88,S4/C10/C10_R1/S4_C10_R1_IMAG0502.JPG,zebra
ASG000bh88,S4/C10/C10_R1/S4_C10_R1_IMAG0503.JPG,zebra
ASG000bh88,S4/C10/C10_R1/S4_C10_R1_IMAG0504.JPG,zebra
ASG000bglz,S4/C10/C10_R1/S4_C10_R1_IMAG0505.JPG,zebra
ASG000bglz,S4/C10/C10_R1/S4_C10_R1_IMAG0506.JPG,zebra
ASG000bglz,S4/C10/C10_R1/S4_C10_R1_IMAG0507.JPG,zebra
ASG000bgn1,S4/C10/C10_R1/S4_C10_R1_IMAG1960.JPG,zebra
ASG000bgn1,S4/C10/C10_R1/S4_C10_R1_IMAG1961.JPG,zebra
ASG000bgn1,S4/C10/C10_R1/S4_C10_R1_IMAG1962.JPG,zebra
ASG000bgqg,S4/C10/C10_R1/S4_C10_R1_IMAG2018.JPG,warthog
ASG000bgqg,S4/C10/C10_R1/S4_C10_R1_IMAG2019.JPG,warthog
ASG000bgqg,S4/C10/C10_R1/S4_C10_R1_IMAG2020.JPG,warthog
ASG000bgdj,S4/C10/C10_R3/S4_C10_R3_IMAG1459.JPG,elephant
ASG000bgdj,S4/C10/C10_R3/S4_C10_R3_IMAG1460.JPG,elephant
ASG000bgdj,S4/C10/C10_R3/S4_C10_R3_IMAG1461.JPG,elephant
ASG000bg3m,S4/C10/C10_R3/S4_C10_R3_IMAG2664.JPG,giraffe
ASG000bg3m,S4/C10/C10_R3/S4_C10_R3_IMAG2665.JPG,giraffe
ASG000bg3m,S4/C10/C10_R3/S4_C10_R3_IMAG2666.JPG,giraffe
ASG000f0nq,S4/C12/C12_R1/S4_C12_R1_IMAG0486.JPG,zebra
ASG000f0nq,S4/C12/C12_R1/S4_C12_R1_IMAG0487.JPG,zebra
ASG000f0nq,S4/C12/C12_R1/S4_C12_R1_IMAG0488.JPG,zebra
ASG000f0fe,S4/C12/C12_R1/S4_C12_R1_IMAG2311.JPG,zebra
ASG000f0fe,S4/C12/C12_R1/S4_C12_R1_IMAG2312.JPG,zebra
ASG000f0fe,S4/C12/C12_R1/S4_C12_R1_IMAG2313.JPG,zebra
ASG000cjr8,S4/C13/C13_R1/S4_C13_R1_IMAG0382.JPG,zebra
ASG000cjr8,S4/C13/C13_R1/S4_C13_R1_IMAG0383.JPG,zebra
ASG000cjr8,S4/C13/C13_R1/S4_C13_R1_IMAG0384.JPG,zebra
ASG000cjl4,S4/C13/C13_R1/S4_C13_R1_IMAG1580.JPG,wildebeest
ASG000cjl4,S4/C13/C13_R1/S4_C13_R1_IMAG1581.JPG,wildebeest
ASG000cjl4,S4/C13/C13_R1/S4_C13_R1_IMAG1582.JPG,wildebeest
ASG000cizs,S4/C13/C13_R1/S4_C13_R1_IMAG2931.JPG,wildebeest
ASG000cizs,S4/C13/C13_R1/S4_C13_R1_IMAG2932.JPG,wildebeest
ASG000cizs,S4/C13/C13_R1/S4_C13_R1_IMAG2933.JPG,wildebeest
ASG000ck0l,S4/C13/C13_R1/S4_C13_R1_IMAG3375.JPG,wildebeest
ASG000ck0l,S4/C13/C13_R1/S4_C13_R1_IMAG3376.JPG,wildebeest
ASG000ck0l,S4/C13/C13_R1/S4_C13_R1_IMAG3377.JPG,wildebeest
ASG000cjwl,S4/C13/C13_R1/S4_C13_R1_IMAG3540.JPG,wildebeest
ASG000cjwl,S4/C13/C13_R1/S4_C13_R1_IMAG3541.JPG,wildebeest
ASG000cjwl,S4/C13/C13_R1/S4_C13_R1_IMAG3542.JPG,wildebeest
ASG000cjnq,S4/C13/C13_R1/S4_C13_R1_IMAG3883.JPG,wildebeest
ASG000cjnq,S4/C13/C13_R1/S4_C13_R1_IMAG3884.JPG,wildebeest
ASG000cjnq,S4/C13/C13_R1/S4_C13_R1_IMAG3885.JPG,wildebeest
ASG000cjrz,S4/C13/C13_R1/S4_C13_R1_IMAG4000.JPG,wildebeest
ASG000cjrz,S4/C13/C13_R1/S4_C13_R1_IMAG4001.JPG,wildebeest
ASG000cjrz,S4/C13/C13_R1/S4_C13_R1_IMAG4002.JPG,wildebeest
ASG000cjkc,S4/C13/C13_R1/S4_C13_R1_IMAG4747.JPG,impala
ASG000cjkc,S4/C13/C13_R1/S4_C13_R1_IMAG4748.JPG,impala
ASG000cjkc,S4/C13/C13_R1/S4_C13_R1_IMAG4749.JPG,impala
ASG000cjdf,S4/C13/C13_R1/S4_C13_R1_IMAG5041.JPG,impala
ASG000cjdf,S4/C13/C13_R1/S4_C13_R1_IMAG5042.JPG,impala
ASG000cjdf,S4/C13/C13_R1/S4_C13_R1_IMAG5043.JPG,impala
ASG000cjyd,S4/C13/C13_R1/S4_C13_R1_IMAG5163.JPG,wildebeest
ASG000cjlk,S4/C13/C13_R1/S4_C13_R1_IMAG5967.JPG,giraffe
ASG000cjlk,S4/C13/C13_R1/S4_C13_R1_IMAG5968.JPG,giraffe
ASG000cjlk,S4/C13/C13_R1/S4_C13_R1_IMAG5969.JPG,giraffe
ASG000ck6y,S4/C13/C13_R1/S4_C13_R1_IMAG6087.JPG,zebra
ASG000ck6y,S4/C13/C13_R1/S4_C13_R1_IMAG6088.JPG,zebra
ASG000ck6y,S4/C13/C13_R1/S4_C13_R1_IMAG6089.JPG,zebra
ASG000ciwq,S4/C13/C13_R2/S4_C13_R2_IMAG0253.JPG,impala
ASG000ciwq,S4/C13/C13_R2/S4_C13_R2_IMAG0254.JPG,impala
ASG000ciwq,S4/C13/C13_R2/S4_C13_R2_IMAG0255.JPG,impala
ASG000cim4,S4/C13/C13_R2/S4_C13_R2_IMAG0306.JPG,elephant
ASG000cim4,S4/C13/C13_R2/S4_C13_R2_IMAG0307.JPG,elephant
ASG000cim4,S4/C13/C13_R2/S4_C13_R2_IMAG0308.JPG,elephant
ASG000bc7w,S4/D02/D02_R1/S4_D02_R1_IMAG1124.JPG,buffalo
ASG000bc7w,S4/D02/D02_R1/S4_D02_R1_IMAG1125.JPG,buffalo
ASG000bc7w,S4/D02/D02_R1/S4_D02_R1_IMAG1126.JPG,buffalo
ASG000bchq,S4/D02/D02_R1/S4_D02_R1_IMAG1932.JPG,wildebeest
ASG000bchq,S4/D02/D02_R1/S4_D02_R1_IMAG1933.JPG,wildebeest
ASG000bchq,S4/D02/D02_R1/S4_D02_R1_IMAG1934.JPG,wildebeest
ASG000bc6m,S4/D02/D02_R1/S4_D02_R1_IMAG2277.JPG,wildebeest
ASG000bc6m,S4/D02/D02_R1/S4_D02_R1_IMAG2278.JPG,wildebeest
ASG000bc6m,S4/D02/D02_R1/S4_D02_R1_IMAG2279.JPG,wildebeest
ASG000bc9c,S4/D02/D02_R1/S4_D02_R1_IMAG2590.JPG,elephant
ASG000bcel,S4/D02/D02_R1/S4_D02_R1_IMAG2591.JPG,warthog
ASG000bcel,S4/D02/D02_R1/S4_D02_R1_IMAG2592.JPG,warthog
ASG000bcel,S4/D02/D02_R1/S4_D02_R1_IMAG2593.JPG,warthog
ASG000bbw8,S4/D02/D02_R2/S4_D02_R2_IMAG0183.JPG,warthog
ASG000bbw8,S4/D02/D02_R2/S4_D02_R2_IMAG0184.JPG,warthog
ASG000bbw8,S4/D02/D02_R2/S4_D02_R2_IMAG0185.JPG,warthog
ASG000bbto,S4/D02/D02_R2/S4_D02_R2_IMAG0288.JPG,warthog
ASG000bbto,S4/D02/D02_R2/S4_D02_R2_IMAG0289.JPG,warthog
ASG000bbto,S4/D02/D02_R2/S4_D02_R2_IMAG0290.JPG,warthog
ASG000bbvi,S4/D02/D02_R2/S4_D02_R2_IMAG0319.JPG,warthog
ASG000bbvi,S4/D02/D02_R2/S4_D02_R2_IMAG0320.JPG,warthog
ASG000bbvi,S4/D02/D02_R2/S4_D02_R2_IMAG0321.JPG,warthog
ASG000bbwf,S4/D02/D02_R2/S4_D02_R2_IMAG0352.JPG,warthog
ASG000bbwf,S4/D02/D02_R2/S4_D02_R2_IMAG0353.JPG,warthog
ASG000bbwf,S4/D02/D02_R2/S4_D02_R2_IMAG0354.JPG,warthog
ASG000ebpo,S4/D03/D03_R2/S4_D03_R2_IMAG0136.JPG,giraffe
ASG000ebpo,S4/D03/D03_R2/S4_D03_R2_IMAG0137.JPG,giraffe
ASG000ebpo,S4/D03/D03_R2/S4_D03_R2_IMAG0138.JPG,giraffe
ASG000eblb,S4/D03/D03_R2/S4_D03_R2_IMAG0139.JPG,giraffe
ASG000eblb,S4/D03/D03_R2/S4_D03_R2_IMAG0140.JPG,giraffe
ASG000eblb,S4/D03/D03_R2/S4_D03_R2_IMAG0141.JPG,giraffe
ASG000dimo,S4/D04/D04_R2/S4_D04_R2_IMAG0018.JPG,giraffe
ASG000dimo,S4/D04/D04_R2/S4_D04_R2_IMAG0019.JPG,giraffe
ASG000dimo,S4/D04/D04_R2/S4_D04_R2_IMAG0020.JPG,giraffe
ASG000dim1,S4/D04/D04_R2/S4_D04_R2_IMAG0211.JPG,warthog
ASG000dim1,S4/D04/D04_R2/S4_D04_R2_IMAG0212.JPG,warthog
ASG000dim1,S4/D04/D04_R2/S4_D04_R2_IMAG0213.JPG,warthog
ASG000dire,S4/D04/D04_R2/S4_D04_R2_IMAG0303.JPG,warthog
ASG000dire,S4/D04/D04_R2/S4_D04_R2_IMAG0304.JPG,warthog
ASG000dire,S4/D04/D04_R2/S4_D04_R2_IMAG0305.JPG,warthog
ASG000c1gl,S4/D05/D05_R2/S4_D05_R2_IMAG0272.JPG,warthog
ASG000c1gl,S4/D05/D05_R2/S4_D05_R2_IMAG0273.JPG,warthog
ASG000c1gl,S4/D05/D05_R2/S4_D05_R2_IMAG0274.JPG,warthog
ASG000c1v4,S4/D05/D05_R2/S4_D05_R2_IMAG0284.JPG,elephant
ASG000c1v4,S4/D05/D05_R2/S4_D05_R2_IMAG0285.JPG,elephant
ASG000c1v4,S4/D05/D05_R2/S4_D05_R2_IMAG0286.JPG,elephant
ASG000d56z,S4/D06/D06_R2/S4_D06_R2_IMAG0388.JPG,gazelleThomsons
ASG000d56z,S4/D06/D06_R2/S4_D06_R2_IMAG0389.JPG,gazelleThomsons
ASG000d56z,S4/D06/D06_R2/S4_D06_R2_IMAG0390.JPG,gazelleThomsons
ASG000d56y,S4/D06/D06_R2/S4_D06_R2_IMAG2866.JPG,warthog
ASG000d56y,S4/D06/D06_R2/S4_D06_R2_IMAG2867.JPG,warthog
ASG000d56y,S4/D06/D06_R2/S4_D06_R2_IMAG2868.JPG,warthog
ASG000eiz2,S4/D07/D07_R1/S4_D07_R1_IMAG0016.JPG,elephant
ASG000eiz2,S4/D07/D07_R1/S4_D07_R1_IMAG0017.JPG,elephant
ASG000eiz2,S4/D07/D07_R1/S4_D07_R1_IMAG0018.JPG,elephant
ASG000ej1h,S4/D07/D07_R1/S4_D07_R1_IMAG0067.JPG,elephant
ASG000ej1h,S4/D07/D07_R1/S4_D07_R1_IMAG0068.JPG,elephant
ASG000ej1h,S4/D07/D07_R1/S4_D07_R1_IMAG0069.JPG,elephant
ASG000edqu,S4/D09/D09_R2/S4_D09_R2_IMAG0088.JPG,zebra
ASG000edqu,S4/D09/D09_R2/S4_D09_R2_IMAG0089.JPG,zebra
ASG000edqu,S4/D09/D09_R2/S4_D09_R2_IMAG0090.JPG,zebra
ASG000bi9h,S4/D11/D11_R1/S4_D11_R1_IMAG0095.JPG,giraffe
ASG000bi9h,S4/D11/D11_R1/S4_D11_R1_IMAG0096.JPG,giraffe
ASG000bi9h,S4/D11/D11_R1/S4_D11_R1_IMAG0097.JPG,giraffe
ASG000bioc,S4/D11/D11_R1/S4_D11_R1_IMAG0118.JPG,elephant
ASG000big4,S4/D11/D11_R1/S4_D11_R1_IMAG0378.JPG,wildebeest
ASG000big4,S4/D11/D11_R1/S4_D11_R1_IMAG0379.JPG,wildebeest
ASG000big4,S4/D11/D11_R1/S4_D11_R1_IMAG0380.JPG,wildebeest
ASG000cu3d,S4/D12/D12_R2/S4_D12_R2_IMAG0600.JPG,wildebeest
ASG000cu3d,S4/D12/D12_R2/S4_D12_R2_IMAG0601.JPG,wildebeest
ASG000cu3d,S4/D12/D12_R2/S4_D12_R2_IMAG0602.JPG,wildebeest
ASG000ctx7,S4/D12/D12_R2/S4_D12_R2_IMAG0879.JPG,wildebeest
ASG000ctx7,S4/D12/D12_R2/S4_D12_R2_IMAG0880.JPG,wildebeest
ASG000ctx7,S4/D12/D12_R2/S4_D12_R2_IMAG0881.JPG,wildebeest
ASG000cuoe,S4/D12/D12_R2/S4_D12_R2_IMAG0969.JPG,wildebeest
ASG000f2i1,S4/D13/D13_R2/S4_D13_R2_IMAG0188.JPG,wildebeest
ASG000f2i1,S4/D13/D13_R2/S4_D13_R2_IMAG0189.JPG,wildebeest
